Index,date_mutation,valeur_fonciere,num_voie,type_voie,code_voie,voie,code_postal,commune,code_dep,code_com,no_plan,no_vol,nb_lot,code_typ_local,surface_reel_bati,nb_piece_prin,surf_terrain,tt_surf_carez,vente,vente_etat_futur_achev,appartement,dependance,local_indus_com,maison
1009780,03/01/2020,115000.0,81,CHE,0380,D'EMBALENS,31620,CASTELNAU D ESTRETEFONDS,31,118,1257,,3,2,53,3,0,0.0,1,0,1,0,0,0
1024714,22/09/2020,636000.0,291,CHE,0720,DU TUCAUT,31270,CUGNAUX,31,157,103,,6,3,80,3,0,0.0,4,0,1,1,0,0
999717,14/09/2020,536000.0,87,RUE,7496,RIQUET,31000,TOULOUSE,31,555,586,,3,2,90,3,0,44.8,2,0,1,0,0,0
986881,02/03/2020,125000.0,52,RUE,1244,BONNAT,31400,TOULOUSE,31,555,84,,1,2,51,3,0,0.0,1,0,1,0,0,0
993631,08/06/2020,250000.0,17,RUE,1236,DU BOIS FLEURI,31500,TOULOUSE,31,555,230,,0,1,180,6,648,0.0,1,0,0,0,0,1
1010035,15/01/2020,773100.0,10,CHE,2360,DE LARRAMET,31170,TOURNEFEUILLE,31,557,50,,3,,0,0,0,0.0,3,1,0,0,0,0
1010830,05/02/2020,68000.0,81,CHE,0380,D'EMBALENS,31620,CASTELNAU D ESTRETEFONDS,31,118,1257,,3,2,35,2,0,35.7,1,0,1,0,0,0
986319,13/02/2020,310000.0,48,ALL,4600,JEAN JAURES,31000,TOULOUSE,31,555,24,,2,2,87,2,0,91.61,1,0,1,0,0,0
1011713,17/02/2020,595800.0,10,CHE,2360,DE LARRAMET,31170,TOURNEFEUILLE,31,557,50,,3,,0,0,0,0.0,3,1,0,0,0,0
984889,20/01/2020,435000.0,198,RTE,5096,DE LAUNAGUET,31200,TOULOUSE,31,555,708,,3,3,56,3,0,60.1,3,0,1,1,0,0
990614,28/05/2020,184000.0,190,RTE,5096,DE LAUNAGUET,31200,TOULOUSE,31,555,65,,2,3,33,2,0,0.0,2,0,1,1,0,0
1044171,05/02/2020,200000.0,8,RUE,0377,GEORGE SAND,31220,CAZERES SUR GARONNE,31,135,1746,,0,1,100,4,615,0.0,1,0,0,0,0,1
999264,31/08/2020,580000.0,16,RUE,1324,DES BOULEAUX,31200,TOULOUSE,31,555,160,,0,1,67,4,298,0.0,2,0,0,1,0,1
1009955,09/01/2020,414000.0,30,CHE,0896,DE BASSO CAMBO,31100,TOULOUSE,31,555,13,,3,3,58,3,0,0.0,3,0,1,1,0,0
1023366,31/08/2020,1.220472E8,35,AV,3984,DE GRANDE BRETAGNE,31300,TOULOUSE,31,555,580,,33,3,0,0,0,0.0,33,0,0,1,0,0
1053798,17/12/2020,6880000.0,,,B088,LA ROUDERE,31220,SAINT MICHEL,31,505,342,,0,,0,0,132719,0.0,43,0,0,0,0,0
1042322,17/12/2020,10000.0,,,B080,LABARTHE,31450,MONTESQUIEU LAURAGAIS,31,374,433,,0,,0,0,3620,0.0,1,0,0,0,0,0
984297,10/01/2020,320000.0,197,CHE,3238,DE FENOUILLET,31200,TOULOUSE,31,555,36,,0,1,144,6,4003,0.0,2,0,0,0,0,1
1030192,23/11/2020,227000.0,8,RUE,0317,ANDRE MAZANA,31100,TOULOUSE,31,555,174,,1,1,78,4,0,76.9,1,0,0,0,0,1
997023,06/08/2020,80000.0,16,RUE,3360,DE LA FONDERIE,31000,TOULOUSE,31,555,323,,1,2,17,1,0,0.0,1,0,1,0,0,0
1006743,18/12/2020,2050000.0,12,AV,8484,DES TILLEULS,31500,TOULOUSE,31,555,61,,0,1,200,5,725,0.0,2,0,0,0,0,1
999248,31/08/2020,165000.0,1,RUE,1316,BOULBONNE,31000,TOULOUSE,31,555,111,,1,2,28,1,0,0.0,1,0,1,0,0,0
1048977,31/08/2020,194760.0,43,AV,1317,DU PIC DU GER,31600,MURET,31,395,65,,2,2,42,2,0,0.0,2,0,1,1,0,0
1053840,17/12/2020,320000.0,,,B094,SOULEILLA D AUGERON,31220,SAINT MICHEL,31,505,428,,0,,0,0,8535,0.0,2,0,0,0,0,0
1053311,17/12/2020,194055.0,,,B097,PRATS DES POUNES,31600,SEYSSES,31,547,225,,0,,0,0,12937,0.0,3,0,0,0,0,0
990912,07/05/2020,482280.0,7,RUE,2604,DEODORA,31400,TOULOUSE,31,555,588,,4,3,67,4,0,64.49,2,0,1,1,0,0
1026226,13/10/2020,208000.0,,,B088,FOUISSET,31340,VILLEMUR SUR TARN,31,584,39,,0,,0,0,1894,0.0,1,0,0,0,0,0
1036117,06/05/2020,49000.0,2,PL,1220,DU PATTY,31250,REVEL,31,451,829,,0,,0,0,40,0.0,1,0,0,0,0,0
1054448,21/10/2020,534000.0,2,RTE,0310,DE PEYSSIES,31390,LAFITTE VIGORDANE,31,261,1015,,0,3,140,5,0,0.0,3,0,0,1,0,1
1032864,17/12/2020,290000.0,,,B091,LES HEBRAILS,31620,CASTELNAU D ESTRETEFONDS,31,118,845,,0,,0,0,2019,0.0,2,0,0,0,0,0
998302,13/08/2020,200000.0,53,RUE,8868,DES VIGNES,31200,TOULOUSE,31,555,480,,0,1,84,5,196,0.0,2,0,0,0,0,1
993638,26/06/2020,228019.31,1,RUE,7358,DES REDOUTES,31500,TOULOUSE,31,555,190,,2,2,72,3,0,0.0,1,0,1,0,0,0
1012024,06/02/2020,77100.0,256,AV,1748,DE CASSELARDIT,31300,TOULOUSE,31,555,1,,2,2,46,2,0,45.12,1,0,1,0,0,0
1012550,09/03/2020,216000.0,2,AV,0505,DE CLAIREFONTAINE,31490,LEGUEVIN,31,291,211,,2,3,56,3,0,0.0,2,0,1,1,0,0
1011066,07/02/2020,310020.0,20,AV,0501,DU GENERAL DE GAULLE,31700,BLAGNAC,31,69,626,,2,2,46,2,0,0.0,2,0,1,1,0,0
1040166,13/10/2020,480000.0,,,B072,LA TUILERIE,31380,GRAGNAGUE,31,228,1223,,0,,0,0,981,0.0,3,0,0,0,0,0
1013633,07/03/2020,100000.0,31,RUE,0361,DU ROYE,31330,MERVILLE,31,341,2842,,0,,0,0,417,0.0,1,0,0,0,0,0
984646,15/01/2020,442100.0,35,CHE,2336,COTES PECH DAVID,31400,TOULOUSE,31,555,521,,0,1,107,5,764,0.0,1,0,0,0,0,1
1041988,17/12/2020,15000.0,,,B062,FAURE,31560,NAILLOUX,31,396,238,,0,,0,0,2729,0.0,1,0,0,0,0,0
999636,02/09/2020,204000.0,9,IMP,5485,MADELEINE DE SCUDERY,31200,TOULOUSE,31,555,119,,2,2,33,2,0,0.0,2,0,1,1,0,0
992134,28/05/2020,332000.0,15,BD,5080,LASCROSSES,31000,TOULOUSE,31,555,429,,2,2,76,4,0,78.45,1,0,1,0,0,0
983579,22/01/2020,484000.0,1,RUE,5236,DU LIBRE ECHANGE,31500,TOULOUSE,31,555,615,,3,3,47,2,0,47.05,2,0,1,1,0,0
1050604,13/10/2020,110000.0,,,B065,JOUANINAS,31600,EAUNES,31,165,295,,0,,0,0,879,0.0,1,0,0,0,0,0
983122,10/01/2020,300000.0,79,RUE,3256,DU FERETRA,31400,TOULOUSE,31,555,21,,3,2,52,3,0,52.24,2,0,1,1,0,0
992179,02/06/2020,677550.0,94,CHE,3384,DES FONTANELLES,31500,TOULOUSE,31,555,272,,4,3,61,3,0,62.34,3,0,1,1,0,0
1017308,09/06/2020,596000.0,27,RTE,2620,DE TOULOUSE,31830,PLAISANCE DU TOUCH,31,424,14,,2,,0,0,0,0.0,2,1,0,0,0,0
1026853,08/10/2020,3210000.0,11,PL,4336,INTERIEURE ST CYPRIEN,31300,TOULOUSE,31,555,74,,1,3,178,6,430,0.0,6,0,1,1,1,0
1001783,09/10/2020,506700.0,5,RUE,5748,MARTYRS DE LIBERATION,31400,TOULOUSE,31,555,241,,2,2,114,4,0,127.69,1,0,1,0,0,0
1026223,13/10/2020,416000.0,,,B066,COMBO SALBO,31340,VILLEMUR SUR TARN,31,584,156,,0,,0,0,1230,0.0,2,0,0,0,0,0
1004513,03/11/2020,326000.0,272,RTE,5096,DE LAUNAGUET,31200,TOULOUSE,31,555,716,,2,3,65,3,0,66.33,2,0,1,1,0,0
1003725,06/11/2020,416300.0,9001,RUE,6602,PAUL CODOS,31400,TOULOUSE,31,555,128,,1,3,0,0,0,0.0,1,0,0,1,0,0
1026301,16/10/2020,648000.0,348,CHE,8624,DE TUCAUT,31100,TOULOUSE,31,555,68,,4,3,60,3,0,0.0,4,0,1,1,0,0
1045073,03/03/2020,221035.0,12,IMP,0004,SIMONE DE BEAUVOIR,31600,MURET,31,395,522,,1,1,81,4,0,0.0,1,0,0,0,0,1
1044951,03/03/2020,130000.0,2,RUE,0008,ALAIN COLAS,31470,ST LYS,31,499,1178,,2,1,77,3,0,71.62,1,0,0,0,0,1
1014513,09/04/2020,221000.0,10,AV,0332,DU GAL LECLERC PHILIPPE,31270,CUGNAUX,31,157,458,,2,3,47,2,0,0.0,2,0,1,1,0,0
1016323,05/05/2020,820000.0,18,IMP,2472,DES DAMES DE LA PORTE,31300,TOULOUSE,31,555,22,,2,,0,0,0,0.0,2,1,0,0,0,0
1001715,09/10/2020,222000.0,28,AV,5789,MAURICE BOURGES-MAUNOURY,31200,TOULOUSE,31,555,208,,2,2,50,2,0,49.1,2,0,1,1,0,0
1045579,09/04/2020,150000.0,225,RTE,0331,DE TOULOUSE,31410,LAVERNOSE-LACASSE,31,287,1092,,0,,0,0,1572,0.0,1,0,0,0,0,0
1006257,01/12/2020,4040000.0,100,AV,7316,RAYMOND NAVES,31500,TOULOUSE,31,555,395,,4,,0,0,0,166.26,4,1,0,0,0,0
1029810,30/11/2020,908700.0,36,CHE,5860,DE MAZAYGUES,31100,TOULOUSE,31,555,177,,3,,0,0,0,0.0,3,1,0,0,0,0
1001908,08/10/2020,574400.0,14,RUE,6988,DE LA POMME,31000,TOULOUSE,31,555,244,,4,2,61,3,0,0.0,2,0,1,1,0,0
1043761,05/02/2020,55000.0,18,CHE,0331,DE TRAVERSE DES MONGES,31190,AUTERIVE,31,33,1112,,0,,0,0,422,0.0,1,0,0,0,0,0
989032,09/04/2020,346800.0,15,RUE,0340,DES QUATRE VENTS,31130,QUINT,31,445,86,,0,1,106,4,581,0.0,1,0,0,0,0,1
1012542,03/03/2020,277687.0,1,RUE,0015,ABEL BOYER,31770,COLOMIERS,31,149,36,,0,2,1678,10,1682,0.0,4,0,1,0,1,1
1055456,09/03/2020,320000.0,12,BD,0530,HENRI DE GORSSE,31110,BAGNERES-DE-LUCHON,31,42,160,,2,2,90,3,0,78.69,2,0,1,1,0,0
1049481,22/09/2020,306000.0,17,RUE,0755,DES HIRONDELLES,31470,FONSORBES,31,187,44,,0,1,88,4,810,0.0,1,0,0,0,0,1
1024723,22/09/2020,1020000.0,14,ALL,0756,DU LAVANDOU,31770,COLOMIERS,31,149,106,,0,1,90,4,1830,0.0,3,0,0,1,0,1
1035142,03/03/2020,146110.0,25,RUE,0018,DES AMANDIERS,31750,ESCALQUENS,31,169,653,,2,2,51,2,0,51.18,1,0,1,0,0,0
1001695,09/10/2020,229400.0,23,RUE,5776,MATABIAU,31000,TOULOUSE,31,555,723,,2,2,54,3,0,0.0,1,0,1,0,0,0
991625,08/06/2020,130000.0,25,RUE,1266,DU BON VOISIN,31400,TOULOUSE,31,555,359,,4,2,60,2,0,0.0,2,0,1,1,0,0
1012334,03/03/2020,582400.0,742,CHE,0012,DE GLEYSES,31790,ST SAUVEUR,31,516,586,,0,1,236,8,1567,0.0,2,0,0,0,0,1
1055869,03/03/2020,139505.0,40,AV,0010,DES PYRENEES,31110,ST-MAMET,31,500,115,,1,1,50,3,0,0.0,1,0,0,0,0,1
1011382,05/02/2020,369400.0,1,RUE,2980,EMILE HEYBRARD,31300,TOULOUSE,31,555,337,,2,3,57,3,0,59.48,2,0,1,1,0,0
993390,19/06/2020,184701.0,32,RUE,4452,DU JAPON,31400,TOULOUSE,31,555,357,,2,2,53,3,0,52.76,1,0,1,0,0,0
995622,30/06/2020,185000.0,3,RUE,0295,DU PASTEL,31850,MONTRABE,31,389,156,,0,1,142,4,980,0.0,1,0,0,0,0,1
1012702,09/03/2020,242000.0,23,ALL,0540,DU FALCOU,31770,COLOMIERS,31,149,151,,2,2,75,4,0,0.0,2,0,1,1,0,0
995634,30/06/2020,4000.0,9,RUE,0294,COLUCHE,31130,BALMA,31,44,130,,1,3,0,0,0,0.0,1,0,0,1,0,0
1052404,17/11/2020,308320.0,,,B218,TRANTOUIL,31190,AUTERIVE,31,33,472,,0,,0,0,911,0.0,1,0,0,0,0,0
987602,12/03/2020,590800.0,3,RUE,3052,ESCLARMONDE,31500,TOULOUSE,31,555,46,,0,1,77,4,205,0.0,1,0,0,0,0,1
1002703,27/10/2020,441000.0,20,IMP,0860,DU BARON,31200,TOULOUSE,31,555,590,,3,2,59,3,0,61.15,3,0,1,1,0,0
999241,11/09/2020,175000.0,38,QUAI,8520,DE TOUNIS,31000,TOULOUSE,31,555,122,,1,2,33,1,0,0.0,1,0,1,0,0,0
1037277,26/06/2020,103800.0,,,B314,LA VILLE,31560,CALMONT,31,100,269,,0,,0,0,732,0.0,4,0,0,0,0,0
985143,05/02/2020,119500.0,3,IMP,0310,ANDRE MARFAING,31400,TOULOUSE,31,555,148,,1,2,19,1,0,18.79,1,0,1,0,0,0
1001233,21/09/2020,305700.0,27,RUE,1940,CHARLES GOUNOD,31200,TOULOUSE,31,555,352,,2,2,31,2,0,31.17,2,0,1,1,0,0
1036584,07/05/2020,1140000.0,52,IMP,0019,EN NAUGE,31460,TOUTENS,31,558,230,,0,3,400,12,8025,0.0,6,0,0,1,0,1
999610,03/09/2020,570000.0,22,CHE,4216,DE HEREDIA,31500,TOULOUSE,31,555,7,,5,3,74,4,0,0.0,3,0,1,1,0,0
989670,12/05/2020,264000.0,5,RUE,7996,ST THOMAS D AQUIN,31400,TOULOUSE,31,555,212,,4,2,41,2,0,0.0,2,0,1,1,0,0
1011025,05/02/2020,304270.0,15,RUE,0315,D OCCITANIE,31820,PIBRAC,31,417,220,,0,1,122,5,638,0.0,1,0,0,0,0,1
993236,17/06/2020,493000.0,12,RUE,6914,PIERRE SALIES,31000,TOULOUSE,31,555,235,,2,3,62,3,0,0.0,2,0,1,1,0,0
1020966,16/07/2020,379800.0,395,RTE,7988,DE SAINT SIMON,31100,TOULOUSE,31,555,614,,2,,0,0,0,0.0,2,1,0,0,0,0
1024863,16/09/2020,143000.0,33,RUE,7608,ROQUEMAUREL,31300,TOULOUSE,31,555,156,,2,2,58,3,0,0.0,1,0,1,0,0,0
1029614,17/11/2020,370200.0,,,B206,LA VILLE,31330,GRENADE SUR GARONNE,31,232,670,,0,,0,0,40,0.0,1,0,0,0,0,0
1033972,18/12/2020,2340000.0,5,BD,8465,DE THIBAUD,31100,TOULOUSE,31,555,258,,0,1,1057,2,6852,0.0,3,0,0,0,1,1
1003519,02/11/2020,727500.0,4,RUE,8917,VIRGINIA WOOLF,31200,TOULOUSE,31,555,50,,3,3,65,3,0,0.0,3,1,1,1,0,0
1005994,01/12/2020,141080.0,84,CHE,7324,RAYNAL,31200,TOULOUSE,31,555,57,,2,3,23,1,0,23.34,2,0,1,1,0,0
989735,07/05/2020,179500.0,60,RUE,2668,DU DIX AVRIL,31500,TOULOUSE,31,555,310,,1,2,56,3,0,0.0,1,0,1,0,0,0
1002307,21/10/2020,170000.0,100,BD,2952,DE L EMBOUCHURE,31200,TOULOUSE,31,555,400,,2,2,46,2,0,46.19,1,0,1,0,0,0
1015023,07/05/2020,261000.0,25,RTE,0004,DE GRENADE,31530,SAINT-PAUL-SUR-SAVE,31,507,1702,,0,,0,0,660,0.0,3,0,0,0,0,0
990347,06/05/2020,489000.0,9001,RUE,3821,DU GENERAL GIRAUD,31200,TOULOUSE,31,555,177,,5,3,80,4,0,0.0,3,0,1,1,0,0
1048275,30/07/2020,850000.0,580,RTE,0127,DE MURET,31600,EAUNES,31,165,87,,0,1,370,12,2116,0.0,2,0,0,0,0,1
1017778,08/06/2020,266500.0,9002,AV,3818,DU GENERAL EISENHOWER,31100,TOULOUSE,31,555,232,,0,,0,0,172,0.0,1,1,0,0,0,0
1047212,30/06/2020,2487300.0,78,RTE,0275,DE TOULOUSE,31190,AUTERIVE,31,33,152,,0,4,0,0,64161,0.0,3,0,0,0,1,0
1012085,25/02/2020,9600000.0,13,RUE,6662,PAULIN TALABOT,31100,TOULOUSE,31,555,10,,0,4,2455,0,14904,0.0,4,0,0,0,1,0
1021798,30/07/2020,1636800.0,,CHE,0122,DE LADOUX,31790,ST JORY,31,490,182,,0,,67,3,6022,0.0,2,0,0,0,0,1
999746,09/09/2020,265900.0,2,RUE,2175,COLETTE,31200,TOULOUSE,31,555,394,,2,3,47,2,0,0.0,2,0,1,1,0,0
1024646,15/09/2020,190000.0,4,RUE,6296,DU NIVERNAIS,31100,TOULOUSE,31,555,2,,0,1,84,5,400,0.0,1,0,0,0,0,1
1059435,13/10/2020,3200.0,,,B010,BROUSTES,31210,LES TOUREILLES,31,556,228,,0,,0,0,5340,0.0,2,0,0,0,0,0
991808,20/05/2020,360000.0,10,RUE,7008,DU PONT MONTAUDRAN,31000,TOULOUSE,31,555,171,,3,2,30,1,0,30.57,2,0,1,1,0,0
1032202,29/12/2020,541790.0,6,PL,0654,MARCEL DASSAULT,31700,BLAGNAC,31,69,656,,2,,0,0,0,0.0,2,1,0,0,0,0
987012,02/03/2020,330000.0,4,IMP,3825,GENERAL ANTOINE BETHOUART,31200,TOULOUSE,31,555,280,,2,3,67,3,0,66.4,2,0,1,1,0,0
1014298,07/04/2020,209420.0,38,RUE,0190,JEAN PASCAL,31620,LABASTIDE ST SERNIN,31,252,1544,,0,1,90,3,117,0.0,1,0,0,0,0,1
1036709,20/05/2020,473000.0,,,B002,BARGAYRE,31180,LAPEYROUSE FOSSAT,31,273,2400,,0,,0,0,152,0.0,1,0,0,0,0,0
1040539,13/10/2020,70000.0,,,B018,LUTCHE,31380,GARIDECH,31,212,1917,,0,,0,0,348,0.0,1,0,0,0,0,0
997143,14/08/2020,56000.0,6,RUE,7676,DE ROYAN,31200,TOULOUSE,31,555,513,,1,3,0,0,0,0.0,1,0,0,1,0,0
998150,07/08/2020,200000.0,1,RUE,2175,COLETTE,31200,TOULOUSE,31,555,379,,2,2,57,3,0,0.0,2,0,1,1,0,0
1002691,13/10/2020,1550000.0,,,B013,MARIEL,31140,ST ALBAN,31,467,134,,0,,0,0,177,0.0,1,0,0,0,0,0
1036118,07/05/2020,1136742.2,12,,0038,LE MAIL,31650,AUZIELLE,31,36,754,,0,,104,4,676,0.0,4,0,0,1,0,1
1025489,01/10/2020,2616000.0,2,AV,5044,DE LARDENNE,31100,TOULOUSE,31,555,108,,0,,0,0,3811,0.0,2,0,0,0,0,0
1036866,20/05/2020,981000.0,44,,B001,L AIGUILLE EST,31290,ST GERMIER,31,485,44,,3,1,303,13,4003,54.58,5,0,0,1,0,1
1036393,07/05/2020,275470.0,1,CHE,0035,DU CANAL,31320,PECHABOU,31,409,309,,0,1,79,4,402,0.0,1,0,0,0,0,1
985940,31/01/2020,72000.0,25,RUE,8268,DU SOLEIL LEVANT,31500,TOULOUSE,31,555,168,,2,2,39,2,0,0.0,1,0,1,0,0,0
1058702,28/08/2020,178000.0,,,B140,LAS PALES DE RAOUX,31160,ASPET,31,20,1057,,0,,0,0,2985,0.0,1,0,0,0,0,0
987744,05/03/2020,376000.0,12,RUE,0188,DU CONDOR,31240,L UNION,31,561,160,,0,1,102,4,892,0.0,1,0,0,0,0,1
997462,30/07/2020,390000.0,17,RUE,2780,DUBEZY,31500,TOULOUSE,31,555,113,,5,2,57,2,0,0.0,3,0,1,1,0,0
1036488,07/05/2020,260000.0,16,RTE,0031,DE TOULOUSE,31570,VALLESVILLES,31,567,214,,0,,0,0,1223,0.0,2,0,0,0,0,0
1044425,05/03/2020,52000.0,2,RUE,0187,DU MIDI,31270,FROUZINS,31,203,241,,1,4,54,0,0,0.0,1,0,0,0,1,0
1038623,30/07/2020,277000.0,421,CHE,0115,DE PANICI,31450,ISSUS,31,240,786,,0,,0,0,948,0.0,1,0,0,0,0,0
1032715,19/12/2020,60000.0,,,B261,VILLAGE SUD,31770,COLOMIERS,31,149,385,,0,,0,0,488,0.0,1,0,0,0,0,0
1058004,30/07/2020,390000.0,109,RTE,0111,DE TOULOUSE,31350,BOULOGNE-SUR-GESSE,31,80,1977,,0,1,224,8,1498,0.0,2,0,0,0,0,1
1010264,10/01/2020,198000.0,33,ALL,5816,MAURICE SARRAUT,31300,TOULOUSE,31,555,382,,3,2,30,1,0,0.0,2,0,1,1,0,0
1036569,20/05/2020,259103.0,,,B006,L EGLISE,31320,MERVILLA,31,340,270,,0,,0,0,2007,0.0,4,0,0,0,0,0
1056363,20/05/2020,150450.0,,,B007,CAILLAOU,31210,MARTRES-DE-RIVIERE,31,323,1157,,0,,0,0,2950,0.0,2,0,0,0,0,0
1036567,20/05/2020,4.0,,,B008,FALCOU,31320,MERVILLA,31,340,265,,0,,0,0,1949,0.0,4,0,0,0,0,0
1014176,09/04/2020,580500.0,5,RUE,2941,ELLA MAILLART,31300,TOULOUSE,31,555,54,,3,3,56,3,0,0.0,3,0,1,1,0,0
1016399,20/05/2020,97800.0,,,B009,LA CLADERE,31480,LE GRES,31,234,342,,0,,0,0,10350,0.0,3,0,0,0,0,0
1015926,20/05/2020,289800.0,,,B013,LA BORGNO,31340,VACQUIERS,31,563,219,,0,,0,0,7264,0.0,3,0,0,0,0,0
1027616,16/10/2020,233200.0,28,LOT,A015,AS TAPS,31620,CASTELNAU D ESTRETEFONDS,31,118,1466,,0,1,72,4,581,0.0,1,0,0,0,0,1
1046552,20/05/2020,131414.0,,,B014,FALOT,31470,FONTENILLES,31,188,1175,,0,,0,0,821,0.0,1,0,0,0,0,0
1038403,20/05/2020,515000.0,,,B015,MIQUELLE,31290,VALLEGUE,31,566,545,,0,,0,0,1278,0.0,6,0,0,0,0,0
1059278,13/10/2020,50000.0,53,,B004,CLOT DE BINOS,31110,SALLES-ET-PRATVIEL,31,524,1162,,0,2,57,2,323,0.0,1,0,1,0,0,0
1046453,20/05/2020,4219750.0,,,B011,MAQUARI,31410,ST HILAIRE,31,486,634,,0,,0,0,952,0.0,5,0,0,0,0,0
1036431,20/05/2020,1471000.0,936,,B012,LES CONTOURS,31650,AUZIELLE,31,36,936,,0,1,367,12,18932,0.0,7,0,0,0,0,1
1045953,07/05/2020,322500.0,32,CHE,0026,DE BARCELONE,31470,ST LYS,31,499,1533,,0,1,106,5,1968,0.0,1,0,0,0,0,1
1039083,28/08/2020,2000.0,,,B156,LES SEGUILLASSES,31660,BESSIERES,31,66,108,,0,,0,0,1932,0.0,1,0,0,0,0,0
987008,25/02/2020,112000.0,18,BD,4020,GRIFFOUL DORVAL,31400,TOULOUSE,31,555,38,,2,3,0,0,0,0.0,2,0,0,1,0,0
1000892,16/09/2020,415500.0,179,CHE,5008,DE LANUSSE,31200,TOULOUSE,31,555,786,,3,,0,0,0,0.0,3,1,0,0,0,0
996622,30/07/2020,720878.0,71,RTE,0149,DE FRONTON,31140,AUCAMVILLE,31,22,106,,4,,40,2,0,0.0,4,1,1,1,0,0
1058646,10/09/2020,713100.0,,,B135,LE VILLAGE,31420,SAINT-ANDRE,31,468,43,,0,,276,5,1535,0.0,6,0,0,0,1,1
1012453,18/02/2020,145000.0,6,CHEM,1182,BLAISE CENDRARS,31100,TOULOUSE,31,555,75,,0,1,84,4,189,0.0,1,0,0,0,0,1
1047660,30/06/2020,629500.0,90,RTE,0250,DU FOUSSERET,31370,RIEUMES,31,454,1429,,0,1,310,8,2001,0.0,2,0,0,0,0,1
1003330,16/10/2020,146000.0,9001,RUE,6024,MONSERBY,31500,TOULOUSE,31,555,86,,1,3,0,0,0,0.0,1,0,0,1,0,0
1045521,07/04/2020,80000.0,8,RUE,0171,DES MIMOSAS,31190,AUTERIVE,31,33,232,,0,,0,0,828,0.0,1,0,0,0,0,0
1036874,20/05/2020,783100.0,9001,,B017,LABORIE,31460,MOURVILLES BASSES,31,392,42,,0,1,250,10,2691,0.0,4,0,0,0,0,1
1056943,20/05/2020,133000.0,,,B018,LE CHATEAU,31230,LABASTIDE-PAUMES,31,251,74,,0,1,142,4,833,0.0,1,0,0,0,0,1
1046088,20/05/2020,741000.0,,,B019,MAILHEAUX,31270,FROUZINS,31,203,642,,0,,0,0,206,0.0,3,1,0,0,0,0
1001058,08/10/2020,56000.0,71,BD,6916,PIERRE SEMARD,31500,TOULOUSE,31,555,31,,1,2,27,1,0,0.0,1,0,1,0,0,0
1056834,20/05/2020,1800.0,,,B024,HAILLES,31800,LABARTHE INARD,31,246,25,,0,,0,0,5225,0.0,1,0,0,0,0,0
989993,20/05/2020,658250.0,,,B025,CAMMAS SUD,31180,CASTELMAUROU,31,117,112,,1,,0,0,420,0.0,2,1,0,0,0,0
1046137,20/05/2020,480000.0,,,B027,ENDIVES,31410,LAVERNOSE-LACASSE,31,287,1489,,0,,0,0,466,0.0,2,0,0,0,0,0
1015871,20/05/2020,364900.0,294,,B021,CAMPISTRON,31490,LEGUEVIN,31,291,379,,0,1,122,5,696,0.0,1,0,0,0,0,1
1016782,20/05/2020,417900.0,,,B022,CARRELI,31490,LEGUEVIN,31,291,543,,0,,0,0,760,0.0,3,0,0,0,0,0
987919,05/03/2020,122900.0,9,PL,0169,ALFONSE JOURDAIN,31000,TOULOUSE,31,555,100,,1,2,24,1,0,0.0,1,0,1,0,0,0
1022165,30/07/2020,200000.0,13,ALL,0140,DE BASSAC,31770,COLOMIERS,31,149,73,,0,3,0,0,569,0.0,1,0,0,1,0,0
1036202,07/05/2020,2658582.5,3,AV,0059,DE LA FONTASSE,31290,VILLEFRANCHE-DE-LAURAGAIS,31,582,1254,,0,3,140,5,755,0.0,2,0,0,1,0,1
1045877,07/05/2020,482000.0,7,RUE,0058,DES FLEURS,31390,CARBONNE,31,107,1403,,0,1,109,4,576,0.0,2,0,0,1,0,1
1058823,28/08/2020,30000.0,,,B160,VILLAGE,31440,MELLES,31,337,2403,,0,3,0,0,145,0.0,1,0,0,1,0,0
1039477,28/08/2020,416000.0,9001,,B166,EN POMAREDE,31540,ST FELIX LAURAGAIS,31,478,12,,0,1,100,4,0,0.0,2,0,0,1,0,1
1049938,10/09/2020,295000.0,5001,,B142,LES VIGNES DE LA COTE,31470,STE FOY DE PEYROLIERES,31,481,846,,0,1,118,4,1250,0.0,1,0,0,0,0,1
1006152,09/12/2020,250000.0,4,IMP,5436,LUCHET,31200,TOULOUSE,31,555,146,,0,1,74,4,500,0.0,1,0,0,0,0,1
1024571,10/09/2020,814000.0,,,B144,LAS BRUGUES,31100,TOULOUSE,31,555,325,,4,,0,0,0,0.0,4,1,0,0,0,0
1045113,05/03/2020,130000.0,13,RUE,0163,JEAN-JACQUES ROUSSEAU,31600,EAUNES,31,165,384,,3,2,64,3,0,62.95,1,0,1,0,0,0
986063,15/02/2020,715000.0,13,RUE,2160,DES COFFRES,31000,TOULOUSE,31,555,102,,1,2,201,5,0,163.25,1,0,1,0,0,0
1029825,26/11/2020,33000.0,44,ALL,1920,CHARLES DE FITTE,31300,TOULOUSE,31,555,261,,1,3,0,0,0,0.0,1,0,0,1,0,0
1047738,30/06/2020,255000.0,10,IMP,0263,DES MURIERS,31860,LABARTHE SUR LEZE,31,248,62,,0,1,113,7,802,0.0,1,0,0,0,0,1
1048749,30/07/2020,191980.0,1,PL,0139,DE L ENCLOS,31220,CAZERES SUR GARONNE,31,135,1944,,0,3,101,4,1110,0.0,2,0,0,1,0,1
1037601,30/06/2020,582530.0,22,AV,0260,D INGINE,31750,ESCALQUENS,31,169,610,,0,1,166,7,542,0.0,2,0,0,0,0,1
