Index,date_mutation,valeur_fonciere,num_voie,type_voie,code_voie,voie,code_postal,commune,code_dep,code_com,no_plan,no_vol,nb_lot,code_typ_local,surface_reel_bati,nb_piece_prin,surf_terrain,tt_surf_carez,vente,vente_etat_futur_achev,appartement,dependance,local_indus_com,maison
1064164,28/09/2019,756000.0,,,B030,REVIROU,31120,ROQUES,31,458,780,,3,,0,0,0,0.0,3,1,0,0,0,0
1025209,13/02/2019,289500.0,2,RUE,2095,DE L OUSSEAU,31830,PLAISANCE DU TOUCH,31,424,109,,3,3,44,2,0,45.03,3,0,1,1,0,0
1055083,29/11/2019,414000.0,9317,IMP,0933,JEAN HENRI RIESENER,31250,REVEL,31,451,317,,0,1,266,10,1250,0.0,2,0,0,0,0,1
1053691,28/09/2019,2.0,,,B026,ESCAUDO MILLAS,31320,CASTANET TOLOSAN,31,113,162,,0,,0,0,3835,0.0,2,0,0,0,0,0
1027028,07/03/2019,635700.0,16,ALL,0452,ELISE CAMBOLIVES,31770,COLOMIERS,31,149,89,,3,3,61,3,0,0.0,3,1,1,1,0,0
997971,21/01/2019,298520.0,31,RUE,6596,PAUL CAMPADIEU,31200,TOULOUSE,31,555,172,,2,2,64,1,0,64.1,2,0,1,1,0,0
1066918,17/12/2019,503800.0,9017,,B159,LA VILLE,31220,MARTRES TOLOSANE,31,324,905,,0,1,248,8,1479,0.0,2,0,0,0,0,1
1013435,22/08/2019,393240.0,22,RUE,0948,DU BEARNAIS,31000,TOULOUSE,31,555,465,,2,3,48,2,0,47.89,2,0,1,1,0,0
1056188,21/12/2019,250000.0,10,CHE,0015,DU BARRY,31450,NOUEILLES,31,401,258,,1,1,117,5,0,0.0,1,0,0,0,0,1
1043063,15/11/2019,650000.0,,,B150,A LA PORTE DE VERDUN,31330,GRENADE SUR GARONNE,31,232,205,,0,,0,0,404,0.0,2,0,0,0,0,0
1064256,28/09/2019,9800.0,,,B024,BOUTELAYGUE,31220,CAZERES SUR GARONNE,31,135,501,,0,,0,0,7065,0.0,2,0,0,0,0,0
1005089,26/04/2019,88000.0,8,IMP,5178,LEONCE COUTURE,31200,TOULOUSE,31,555,396,,1,3,0,0,0,0.0,1,0,0,1,0,0
1047755,01/02/2019,761000.0,215,RUE,0090,DU CHEMIN DE RONDE,31450,MONTLAUR,31,384,366,,0,1,240,10,1963,0.0,3,0,0,0,0,1
1003488,05/04/2019,250000.0,7,RUE,2708,DR JEAN TOUJAN,31400,TOULOUSE,31,555,200,,0,1,47,2,258,0.0,1,0,0,0,0,1
996676,05/01/2019,255300.0,15,RUE,0608,D'AUBUISSON,31000,TOULOUSE,31,555,319,,2,2,49,1,0,0.0,1,0,1,0,0,0
1003933,11/04/2019,108000.0,6,AV,4211,DES HERBETTES,31400,TOULOUSE,31,555,157,,2,3,21,1,0,0.0,2,0,1,1,0,0
1074275,21/12/2019,800000.0,6,RUE,0004,D AUSTERLIZ,31260,SALIES-DU-SALAT,31,523,54,,0,2,946,4,2630,0.0,2,0,1,0,1,0
1055351,29/11/2019,310000.0,4,RUE,0910,DE L OPALE,31650,ST ORENS DE GAMEVILLE,31,506,31,,0,1,83,4,844,0.0,1,0,0,0,0,1
1034041,09/07/2019,384960.0,1,RUE,2569,DES SOEURS MONIE,31830,PLAISANCE DU TOUCH,31,424,238,,0,1,139,5,898,0.0,1,0,0,0,0,1
1064265,28/09/2019,3300.0,,,B007,AUGUERES NORD,31430,LE FOUSSERET,31,193,631,,0,,0,0,440,0.0,1,0,0,0,0,0
997928,18/01/2019,517000.0,87,AV,3940,DE LA GLOIRE,31500,TOULOUSE,31,555,286,,2,2,62,3,0,0.0,2,1,1,1,0,0
1000222,15/02/2019,370000.0,11,RUE,4800,JULES DALOU,31500,TOULOUSE,31,555,245,,0,1,60,3,411,0.0,1,0,0,0,0,1
1048147,01/02/2019,279000.0,31,RUE,0065,DE LA FONTAINE,31450,ISSUS,31,240,217,,0,1,100,3,833,0.0,1,0,0,0,0,1
1057149,05/02/2019,335000.0,781,RTE,0435,DE BRAGOT,31470,FONSORBES,31,187,35,,0,1,131,5,1300,0.0,1,0,0,0,0,1
1019582,06/11/2019,210000.0,29,RUE,6732,DE LA PEPINIERE,31200,TOULOUSE,31,555,69,,0,1,62,2,189,0.0,1,0,0,0,0,1
1007077,19/06/2019,85000.0,34,AV,4540,JEAN CHAUBET,31500,TOULOUSE,31,555,306,,1,2,25,1,0,24.74,1,0,1,0,0,0
997682,05/02/2019,281000.0,17,AV,0431,HENRI DUNANT,31130,BALMA,31,44,128,,1,1,80,4,0,81.22,1,0,0,0,0,1
1021852,18/12/2019,1177464.0,38,QUAI,8520,DE TOUNIS,31000,TOULOUSE,31,555,122,,4,2,75,3,0,75.7,3,0,1,1,0,0
1019052,12/11/2019,321000.0,15,RUE,8153,SARAH BERNHARDT,31200,TOULOUSE,31,555,251,,3,3,52,2,0,0.0,3,0,1,1,0,0
1070736,22/06/2019,700.0,1,,B016,LE VILLAGE,31510,MONT-DE-GALIE,31,369,627,,0,3,0,0,125,0.0,1,0,0,1,0,0
1033626,22/06/2019,2600.0,,,B013,BOIS D EN PUJOL,31530,THIL,31,553,203,,0,,0,0,4197,0.0,3,0,0,0,0,0
998852,05/02/2019,200000.0,2,BD,0428,D'ARCOLE,31000,TOULOUSE,31,555,656,,3,4,70,0,0,0.0,1,0,0,0,1,0
1006636,04/06/2019,143600.0,,AV,3620,DE FRONTON,31200,TOULOUSE,31,555,310,,2,2,29,2,0,0.0,2,0,1,1,0,0
1053881,28/09/2019,1809093.0,,,B003,BOUNOT,31320,PECHBUSQUE,31,411,741,,9,,0,0,0,53.7,9,1,0,0,0,0
1054855,18/11/2019,690000.0,23,LOT,A002,LES CANNELLES,31450,DEYME,31,161,438,,0,1,198,8,1093,0.0,2,0,0,0,0,1
1057329,01/02/2019,172700.0,13,CHE,0075,ROUCADE,31410,LE FAUGA,31,181,2313,,0,1,106,4,1242,0.0,1,0,0,0,0,1
1025992,01/02/2019,270000.0,29,CHE,0079,DE LASBADORQUES,31700,CORNEBARRIEU,31,150,1188,,0,1,83,4,1202,0.0,1,0,0,0,0,1
1003481,26/04/2019,83000.0,48,AV,5152,LEON BLUM,31500,TOULOUSE,31,555,8,,2,2,41,2,0,42.07,1,0,1,0,0,0
1024795,24/01/2019,71878.0,69,CHE,5416,DU LOUP,31100,TOULOUSE,31,555,188,,0,,250,9,119,0.0,4,0,0,0,0,1
1044969,02/12/2019,456954.0,76,AV,6160,DE MURET,31300,TOULOUSE,31,555,803,,4,2,114,5,0,0.0,2,0,1,0,0,0
1010107,10/07/2019,150000.0,7,RUE,7540,ROBESPIERRE,31400,TOULOUSE,31,555,163,,5,3,22,1,0,19.74,2,0,1,1,0,0
1070532,22/06/2019,180000.0,13,,B029,LAS CLOTOS,31210,POINTIS-DE-RIVIERE,31,426,967,,0,1,206,8,1502,0.0,2,0,0,0,0,1
1010586,29/07/2019,290000.0,12,AV,8848,VICTOR SEGOFFIN,31400,TOULOUSE,31,555,127,,3,2,64,3,0,60.26,1,0,1,0,0,0
1054878,25/11/2019,539280.0,1,CHE,0503,DE CAOUSSE,31650,ST ORENS DE GAMEVILLE,31,506,30,,3,,0,0,0,0.0,3,1,0,0,0,0
1000277,01/03/2019,465000.0,18,RUE,2596,DENIS PAPIN,31500,TOULOUSE,31,555,63,,0,1,95,5,120,0.0,1,0,0,0,0,1
998387,18/02/2019,180000.0,1,IMP,3815,DU GENERAL DARRICAU,31200,TOULOUSE,31,555,449,,2,2,54,3,0,82.05,1,0,1,0,0,0
1061514,22/06/2019,138000.0,,,B031,LE VILLAGE,31390,LAFITTE VIGORDANE,31,261,395,,0,,0,0,482,0.0,2,0,0,1,0,0
1025798,01/02/2019,207000.0,1,RUE,0046,DIDIER DAURAT,31700,CORNEBARRIEU,31,150,890,,0,1,87,4,152,0.0,1,0,0,0,0,1
1006819,04/06/2019,1566628.0,,,,,,TOULOUSE,31,555,181,,7,,0,0,0,0.0,7,1,0,0,0,0
1025283,01/02/2019,142000.0,5,ALL,0037,DES BUIS,31530,LEVIGNAC SUR SAVE,31,297,693,,0,1,91,4,249,0.0,1,0,0,0,0,1
1057195,01/02/2019,183000.0,1,RUE,0038,DES BOULEAUX,31410,NOE,31,399,810,,0,1,107,6,648,0.0,1,0,0,0,0,1
1043817,15/11/2019,360000.0,,,B116,PETIT MARQUISAT,31170,TOURNEFEUILLE,31,557,250,,0,,0,0,582,0.0,2,0,0,0,0,0
1069605,20/04/2019,184000.0,248,,B224,LA VILLE,31160,ASPET,31,20,41,,0,1,135,6,1470,0.0,2,0,0,0,0,1
1017639,25/10/2019,713800.0,11,RUE,0768,DE LA TRAMONTANE,31240,L UNION,31,561,369,,0,1,286,12,1342,0.0,2,0,0,0,0,1
1035223,22/06/2019,531000.0,,,B037,VILLAGE,31840,SEILH,31,541,63,,3,,0,0,0,0.0,3,1,0,0,0,0
1054411,15/11/2019,49000.0,,,B111,SALAZART,31290,VILLEFRANCHE-DE-LAURAGAIS,31,582,1540,,0,,0,0,300,0.0,1,0,0,0,0,0
1042509,18/11/2019,80000.0,15,RUE,6032,DU MONT DORE,31100,TOULOUSE,31,555,395,,2,2,67,4,0,0.0,1,0,1,0,0,0
